"Statistic:   Number of Applications"
"Variables:   Provider Name , Age Band , Cycle Year"
"Coverage:   Applications through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_006_03.pdf"
 
Cycle Year,Provider Name , Age Band,Number of Applications,
2014 ,"'M80 Middlesex University' ","'17 and under' ",200
2014 ,"'M80 Middlesex University' ","'18' ",8530
2014 ,"'M80 Middlesex University' ","'19' ",6290
2014 ,"'M80 Middlesex University' ","'20' ",3025
2014 ,"'M80 Middlesex University' ","'21 and over' ",10335
2014 ,"'M87 MidKent College' ","'18' ",45
2014 ,"'M87 MidKent College' ","'19' ",25
2014 ,"'M87 MidKent College' ","'20' ",15
2014 ,"'M87 MidKent College' ","'21 and over' ",45
2014 ,"'M89 Milton Keynes College' ","'18' ",25
2014 ,"'M89 Milton Keynes College' ","'19' ",15
2014 ,"'M89 Milton Keynes College' ","'20' ",5
2014 ,"'M89 Milton Keynes College' ","'21 and over' ",15
2014 ,"'M93 Moulton College' ","'18' ",85
2014 ,"'M93 Moulton College' ","'19' ",35
2014 ,"'M93 Moulton College' ","'20' ",15
2014 ,"'M93 Moulton College' ","'21 and over' ",55
2014 ,"'M95 Mountview Academy of Theatre Arts' ","'18' ",105
2014 ,"'M95 Mountview Academy of Theatre Arts' ","'19' ",55
2014 ,"'M95 Mountview Academy of Theatre Arts' ","'20' ",30
2014 ,"'M95 Mountview Academy of Theatre Arts' ","'21 and over' ",30
2014 ,"'M99 Myerscough College' ","'17 and under' ",10
2014 ,"'M99 Myerscough College' ","'18' ",475
2014 ,"'M99 Myerscough College' ","'19' ",205
2014 ,"'M99 Myerscough College' ","'20' ",80
2014 ,"'M99 Myerscough College' ","'21 and over' ",235
2014 ,"'N11 Nazarene Theological College' ","'18' ",5
2014 ,"'N11 Nazarene Theological College' ","'19' ",5
2014 ,"'N11 Nazarene Theological College' ","'20' ",5
2014 ,"'N11 Nazarene Theological College' ","'21 and over' ",10
2014 ,"'N13 NPTC Group' ","'18' ",50
2014 ,"'N13 NPTC Group' ","'19' ",30
2014 ,"'N13 NPTC Group' ","'20' ",10
2014 ,"'N13 NPTC Group' ","'21 and over' ",25
2014 ,"'N21 Newcastle University' ","'17 and under' ",665
2014 ,"'N21 Newcastle University' ","'18' ",20025
2014 ,"'N21 Newcastle University' ","'19' ",6315
2014 ,"'N21 Newcastle University' ","'20' ",1720
2014 ,"'N21 Newcastle University' ","'21 and over' ",3895
2014 ,"'N23 Newcastle College' ","'17 and under' ",10
2014 ,"'N23 Newcastle College' ","'18' ",765
2014 ,"'N23 Newcastle College' ","'19' ",490
2014 ,"'N23 Newcastle College' ","'20' ",465
2014 ,"'N23 Newcastle College' ","'21 and over' ",900
2014 ,"'N28 New College Durham' ","'18' ",45
2014 ,"'N28 New College Durham' ","'19' ",30
2014 ,"'N28 New College Durham' ","'20' ",10
2014 ,"'N28 New College Durham' ","'21 and over' ",170
2014 ,"'N30 New College Nottingham' ","'17 and under' ",5
2014 ,"'N30 New College Nottingham' ","'18' ",155
2014 ,"'N30 New College Nottingham' ","'19' ",90
2014 ,"'N30 New College Nottingham' ","'20' ",95
2014 ,"'N30 New College Nottingham' ","'21 and over' ",235
2014 ,"'N31 Newham College London' ","'18' ",35
2014 ,"'N31 Newham College London' ","'19' ",25
2014 ,"'N31 Newham College London' ","'20' ",15
2014 ,"'N31 Newham College London' ","'21 and over' ",80
2014 ,"'N33 New College Stamford' ","'18' ",10
2014 ,"'N33 New College Stamford' ","'19' ",5
2014 ,"'N36 Newman University, Birmingham' ","'18' ",1555
2014 ,"'N36 Newman University, Birmingham' ","'19' ",565
2014 ,"'N36 Newman University, Birmingham' ","'20' ",290
2014 ,"'N36 Newman University, Birmingham' ","'21 and over' ",690
2014 ,"'N38 University of Northampton' ","'17 and under' ",65
2014 ,"'N38 University of Northampton' ","'18' ",7745
2014 ,"'N38 University of Northampton' ","'19' ",3515
2014 ,"'N38 University of Northampton' ","'20' ",1335
2014 ,"'N38 University of Northampton' ","'21 and over' ",4560
2014 ,"'N39 Norwich University Of The Arts' ","'17 and under' ",10
2014 ,"'N39 Norwich University Of The Arts' ","'18' ",1320
2014 ,"'N39 Norwich University Of The Arts' ","'19' ",920
2014 ,"'N39 Norwich University Of The Arts' ","'20' ",235
2014 ,"'N39 Norwich University Of The Arts' ","'21 and over' ",245
2014 ,"'N41 Northbrook College Sussex' ","'17 and under' ",5
2014 ,"'N41 Northbrook College Sussex' ","'18' ",260
2014 ,"'N41 Northbrook College Sussex' ","'19' ",225
2014 ,"'N41 Northbrook College Sussex' ","'20' ",120
2014 ,"'N41 Northbrook College Sussex' ","'21 and over' ",215
2014 ,"'N49 NESCOT, Surrey' ","'18' ",65
2014 ,"'N49 NESCOT, Surrey' ","'19' ",30
2014 ,"'N49 NESCOT, Surrey' ","'20' ",5
2014 ,"'N49 NESCOT, Surrey' ","'21 and over' ",40
2014 ,"'N51 New College Telford' ","'18' ",5
2014 ,"'N52 Norland College Limited' ","'18' ",70
2014 ,"'N52 Norland College Limited' ","'19' ",35
2014 ,"'N52 Norland College Limited' ","'20' ",5
2014 ,"'N52 Norland College Limited' ","'21 and over' ",25
2014 ,"'N58 North East Worcestershire College' ","'18' ",65
2014 ,"'N58 North East Worcestershire College' ","'19' ",35
2014 ,"'N58 North East Worcestershire College' ","'20' ",5
2014 ,"'N58 North East Worcestershire College' ","'21 and over' ",105
2014 ,"'N61 Glasgow Kelvin College' ","'21 and over' ",25
2014 ,"'N64 North Lindsey College' ","'18' ",20
2014 ,"'N64 North Lindsey College' ","'19' ",30
2014 ,"'N64 North Lindsey College' ","'20' ",20
2014 ,"'N64 North Lindsey College' ","'21 and over' ",160
2014 ,"'N77 Northumbria University' ","'17 and under' ",135
2014 ,"'N77 Northumbria University' ","'18' ",15325
2014 ,"'N77 Northumbria University' ","'19' ",5885
2014 ,"'N77 Northumbria University' ","'20' ",2070
2014 ,"'N77 Northumbria University' ","'21 and over' ",4700
2014 ,"'N78 Northumberland College' ","'18' ",5
2014 ,"'N78 Northumberland College' ","'19' ",5
2014 ,"'N79 North Warwickshire and Hinckley College' ","'18' ",45
2014 ,"'N79 North Warwickshire and Hinckley College' ","'19' ",25
2014 ,"'N79 North Warwickshire and Hinckley College' ","'20' ",10
2014 ,"'N79 North Warwickshire and Hinckley College' ","'21 and over' ",30
2014 ,"'N81 Norton Radstock College' ","'18' ",5
2014 ,"'N81 Norton Radstock College' ","'19' ",5
2014 ,"'N81 Norton Radstock College' ","'20' ",5
2014 ,"'N81 Norton Radstock College' ","'21 and over' ",5
2014 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'18' ",155
2014 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'19' ",70
2014 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'20' ",55
2014 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'21 and over' ",215
2014 ,"'N84 The University of Nottingham' ","'17 and under' ",1045
2014 ,"'N84 The University of Nottingham' ","'18' ",29150
2014 ,"'N84 The University of Nottingham' ","'19' ",8465
2014 ,"'N84 The University of Nottingham' ","'20' ",2450
2014 ,"'N84 The University of Nottingham' ","'21 and over' ",7155
2014 ,"'N85 North Kent College' ","'18' ",55
2014 ,"'N85 North Kent College' ","'19' ",35
2014 ,"'N85 North Kent College' ","'20' ",10
2014 ,"'N85 North Kent College' ","'21 and over' ",50
2014 ,"'N91 Nottingham Trent University' ","'17 and under' ",225
2014 ,"'N91 Nottingham Trent University' ","'18' ",21185
2014 ,"'N91 Nottingham Trent University' ","'19' ",9190
2014 ,"'N91 Nottingham Trent University' ","'20' ",2380
2014 ,"'N91 Nottingham Trent University' ","'21 and over' ",3220
2014 ,"'O10 University Campus Oldham' ","'18' ",115
2014 ,"'O10 University Campus Oldham' ","'19' ",80
2014 ,"'O10 University Campus Oldham' ","'20' ",20
2014 ,"'O10 University Campus Oldham' ","'21 and over' ",125
2014 ,"'O12 Oaklands College' ","'18' ",5
2014 ,"'O12 Oaklands College' ","'21 and over' ",5
2014 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'18' ",25
2014 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'19' ",15
2014 ,"'O25 Activate Learning (Oxford, Reading, Banbury & Bicester)' ","'21 and over' ",15
2014 ,"'O33 Oxford University' ","'17 and under' ",795
2014 ,"'O33 Oxford University' ","'18' ",12410
2014 ,"'O33 Oxford University' ","'19' ",2945
2014 ,"'O33 Oxford University' ","'20' ",755
2014 ,"'O33 Oxford University' ","'21 and over' ",1080
2014 ,"'O66 Oxford Brookes University' ","'17 and under' ",350
2014 ,"'O66 Oxford Brookes University' ","'18' ",13990
2014 ,"'O66 Oxford Brookes University' ","'19' ",6390
2014 ,"'O66 Oxford Brookes University' ","'20' ",2185
2014 ,"'O66 Oxford Brookes University' ","'21 and over' ",5300
2014 ,"'P26 University of London Institute in Paris' ","'18' ",65
2014 ,"'P26 University of London Institute in Paris' ","'19' ",15
2014 ,"'P26 University of London Institute in Paris' ","'20' ",5
2014 ,"'P26 University of London Institute in Paris' ","'21 and over' ",5
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'18' ",65
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'19' ",25
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'20' ",10
2014 ,"'P34 Pearson College London (including Escape Studios)' ","'21 and over' ",45
2014 ,"'P35 Pembrokeshire College' ","'18' ",10
2014 ,"'P35 Pembrokeshire College' ","'19' ",5
2014 ,"'P35 Pembrokeshire College' ","'20' ",5
2014 ,"'P35 Pembrokeshire College' ","'21 and over' ",10
2014 ,"'P51 Petroc' ","'18' ",70
2014 ,"'P51 Petroc' ","'19' ",55
2014 ,"'P51 Petroc' ","'20' ",20
2014 ,"'P51 Petroc' ","'21 and over' ",75
2014 ,"'P52 Peter Symonds College Adult & Higher Education' ","'18' ",5
2014 ,"'P52 Peter Symonds College Adult & Higher Education' ","'19' ",5
2014 ,"'P52 Peter Symonds College Adult & Higher Education' ","'21 and over' ",10
2014 ,"'P56 University Centre Peterborough' ","'18' ",165
2014 ,"'P56 University Centre Peterborough' ","'19' ",90
2014 ,"'P56 University Centre Peterborough' ","'20' ",60
2014 ,"'P56 University Centre Peterborough' ","'21 and over' ",160
2014 ,"'P59 Plumpton College' ","'18' ",135
2014 ,"'P59 Plumpton College' ","'19' ",100
2014 ,"'P59 Plumpton College' ","'20' ",45
2014 ,"'P59 Plumpton College' ","'21 and over' ",150
2014 ,"'P60 Plymouth University' ","'17 and under' ",175
2014 ,"'P60 Plymouth University' ","'18' ",10985
2014 ,"'P60 Plymouth University' ","'19' ",5110
2014 ,"'P60 Plymouth University' ","'20' ",1805
2014 ,"'P60 Plymouth University' ","'21 and over' ",5465
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'18' ",1555
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'19' ",550
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'20' ",280
2014 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'21 and over' ",695
2014 ,"'P65 Plymouth College of Art' ","'17 and under' ",5
2014 ,"'P65 Plymouth College of Art' ","'18' ",430
2014 ,"'P65 Plymouth College of Art' ","'19' ",375
2014 ,"'P65 Plymouth College of Art' ","'20' ",95
2014 ,"'P65 Plymouth College of Art' ","'21 and over' ",265
2014 ,"'P73 Point Blank Music School' ","'18' ",5
2014 ,"'P73 Point Blank Music School' ","'21 and over' ",5
2014 ,"'P80 University of Portsmouth' ","'17 and under' ",330
2014 ,"'P80 University of Portsmouth' ","'18' ",18695
2014 ,"'P80 University of Portsmouth' ","'19' ",8060
2014 ,"'P80 University of Portsmouth' ","'20' ",2230
2014 ,"'P80 University of Portsmouth' ","'21 and over' ",3880
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'17 and under' ",115
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'18' ",2870
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'19' ",1190
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'20' ",720
2014 ,"'Q25 Queen Margaret University, Edinburgh' ","'21 and over' ",1890
2014 ,"'Q50 Queen Mary University of London' ","'17 and under' ",910
2014 ,"'Q50 Queen Mary University of London' ","'18' ",15040
2014 ,"'Q50 Queen Mary University of London' ","'19' ",7280
2014 ,"'Q50 Queen Mary University of London' ","'20' ",2375
2014 ,"'Q50 Queen Mary University of London' ","'21 and over' ",6265
2014 ,"'Q75 Queen's University Belfast' ","'17 and under' ",310
2014 ,"'Q75 Queen's University Belfast' ","'18' ",16710
2014 ,"'Q75 Queen's University Belfast' ","'19' ",3825
2014 ,"'Q75 Queen's University Belfast' ","'20' ",1655
2014 ,"'Q75 Queen's University Belfast' ","'21 and over' ",5455
2014 ,"'R06 Ravensbourne' ","'17 and under' ",20
2014 ,"'R06 Ravensbourne' ","'18' ",1500
2014 ,"'R06 Ravensbourne' ","'19' ",1155
2014 ,"'R06 Ravensbourne' ","'20' ",395
2014 ,"'R06 Ravensbourne' ","'21 and over' ",520
2014 ,"'R12 University of Reading' ","'17 and under' ",435
2014 ,"'R12 University of Reading' ","'18' ",12595
2014 ,"'R12 University of Reading' ","'19' ",4345
2014 ,"'R12 University of Reading' ","'20' ",1395
2014 ,"'R12 University of Reading' ","'21 and over' ",2005
2014 ,"'R14 Reaseheath College' ","'18' ",120
2014 ,"'R14 Reaseheath College' ","'19' ",45
2014 ,"'R14 Reaseheath College' ","'20' ",25
2014 ,"'R14 Reaseheath College' ","'21 and over' ",55
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'17 and under' ",70
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'18' ",590
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'19' ",405
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'20' ",185
2014 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'21 and over' ",250
2014 ,"'R20 Richmond, The American International University in London' ","'17 and under' ",35
2014 ,"'R20 Richmond, The American International University in London' ","'18' ",355
2014 ,"'R20 Richmond, The American International University in London' ","'19' ",230
2014 ,"'R20 Richmond, The American International University in London' ","'20' ",85
2014 ,"'R20 Richmond, The American International University in London' ","'21 and over' ",130
2014 ,"'R36 Robert Gordon University' ","'17 and under' ",305
2014 ,"'R36 Robert Gordon University' ","'18' ",5825
2014 ,"'R36 Robert Gordon University' ","'19' ",2355
2014 ,"'R36 Robert Gordon University' ","'20' ",1405
2014 ,"'R36 Robert Gordon University' ","'21 and over' ",2865
2014 ,"'R48 University of Roehampton' ","'17 and under' ",50
2014 ,"'R48 University of Roehampton' ","'18' ",4495
2014 ,"'R48 University of Roehampton' ","'19' ",2310
2014 ,"'R48 University of Roehampton' ","'20' ",960
2014 ,"'R48 University of Roehampton' ","'21 and over' ",1785
2014 ,"'R51 Rose Bruford College' ","'17 and under' ",10
2014 ,"'R51 Rose Bruford College' ","'18' ",1210
2014 ,"'R51 Rose Bruford College' ","'19' ",850
2014 ,"'R51 Rose Bruford College' ","'20' ",380
2014 ,"'R51 Rose Bruford College' ","'21 and over' ",475
2014 ,"'R52 Rotherham College of Arts and Technology' ","'18' ",30
2014 ,"'R52 Rotherham College of Arts and Technology' ","'19' ",10
2014 ,"'R52 Rotherham College of Arts and Technology' ","'20' ",5
2014 ,"'R52 Rotherham College of Arts and Technology' ","'21 and over' ",5
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'17 and under' ",15
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'18' ",665
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'19' ",240
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'20' ",85
2014 ,"'R54 Royal Agricultural University, Cirencester' ","'21 and over' ",95
2014 ,"'R55 Royal Academy of Dance' ","'17 and under' ",5
2014 ,"'R55 Royal Academy of Dance' ","'18' ",65
2014 ,"'R55 Royal Academy of Dance' ","'19' ",25
2014 ,"'R55 Royal Academy of Dance' ","'20' ",15
2014 ,"'R55 Royal Academy of Dance' ","'21 and over' ",30
2014 ,"'R72 Royal Holloway, University of London' ","'17 and under' ",520
2014 ,"'R72 Royal Holloway, University of London' ","'18' ",9210
2014 ,"'R72 Royal Holloway, University of London' ","'19' ",3530
2014 ,"'R72 Royal Holloway, University of London' ","'20' ",1205
2014 ,"'R72 Royal Holloway, University of London' ","'21 and over' ",1585
2014 ,"'R84 Royal Veterinary College (University of London)' ","'17 and under' ",25
2014 ,"'R84 Royal Veterinary College (University of London)' ","'18' ",1045
2014 ,"'R84 Royal Veterinary College (University of London)' ","'19' ",655
2014 ,"'R84 Royal Veterinary College (University of London)' ","'20' ",175
2014 ,"'R84 Royal Veterinary College (University of London)' ","'21 and over' ",440
2014 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'18' ",100
2014 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'19' ",75
2014 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'20' ",25
2014 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'21 and over' ",30
2014 ,"'R90 Ruskin College Oxford' ","'18' ",5
2014 ,"'R90 Ruskin College Oxford' ","'19' ",5
2014 ,"'R90 Ruskin College Oxford' ","'20' ",5
2014 ,"'R90 Ruskin College Oxford' ","'21 and over' ",40
2014 ,"'S01 SRUC - Scotland's Rural College' ","'17 and under' ",65
2014 ,"'S01 SRUC - Scotland's Rural College' ","'18' ",465
2014 ,"'S01 SRUC - Scotland's Rural College' ","'19' ",160
2014 ,"'S01 SRUC - Scotland's Rural College' ","'20' ",75
2014 ,"'S01 SRUC - Scotland's Rural College' ","'21 and over' ",275
2014 ,"'S03 The University of Salford' ","'17 and under' ",175
2014 ,"'S03 The University of Salford' ","'18' ",9220
2014 ,"'S03 The University of Salford' ","'19' ",4625
2014 ,"'S03 The University of Salford' ","'20' ",2045
2014 ,"'S03 The University of Salford' ","'21 and over' ",7680
2014 ,"'S05 SAE Institute' ","'17 and under' ",10
2014 ,"'S05 SAE Institute' ","'18' ",400
2014 ,"'S05 SAE Institute' ","'19' ",175
2014 ,"'S05 SAE Institute' ","'20' ",100
2014 ,"'S05 SAE Institute' ","'21 and over' ",245
2014 ,"'S08 Sandwell College' ","'18' ",10
2014 ,"'S08 Sandwell College' ","'19' ",10
2014 ,"'S08 Sandwell College' ","'20' ",5
2014 ,"'S08 Sandwell College' ","'21 and over' ",10
2014 ,"'S09 SOAS, University of London' ","'17 and under' ",140
2014 ,"'S09 SOAS, University of London' ","'18' ",1640
2014 ,"'S09 SOAS, University of London' ","'19' ",1175
2014 ,"'S09 SOAS, University of London' ","'20' ",550
2014 ,"'S09 SOAS, University of London' ","'21 and over' ",1165
2014 ,"'S11 Salford City College' ","'18' ",5
2014 ,"'S11 Salford City College' ","'19' ",5
2014 ,"'S11 Salford City College' ","'20' ",5
2014 ,"'S11 Salford City College' ","'21 and over' ",15
2014 ,"'S18 The University of Sheffield' ","'17 and under' ",965
2014 ,"'S18 The University of Sheffield' ","'18' ",23440
2014 ,"'S18 The University of Sheffield' ","'19' ",6895
2014 ,"'S18 The University of Sheffield' ","'20' ",2280
