"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (Region) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_005_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (Region),Number of Acceptances,
2013 ,"'D86 Durham University' ","'North East' ",350
2013 ,"'D86 Durham University' ","'Yorkshire and The Humber' ",280
2013 ,"'D86 Durham University' ","'North West' ",340
2013 ,"'D86 Durham University' ","'East Midlands' ",190
2013 ,"'D86 Durham University' ","'West Midlands' ",175
2013 ,"'D86 Durham University' ","'East of England' ",335
2013 ,"'D86 Durham University' ","'London' ",475
2013 ,"'D86 Durham University' ","'South East' ",565
2013 ,"'D86 Durham University' ","'South West' ",195
2013 ,"'D86 Durham University' ","'Wales' ",75
2013 ,"'D86 Durham University' ","'Scotland' ",50
2013 ,"'D86 Durham University' ","'Northern Ireland' ",35
2013 ,"'E14 University of East Anglia (UEA)' ","'North East' ",15
2013 ,"'E14 University of East Anglia (UEA)' ","'Yorkshire and The Humber' ",45
2013 ,"'E14 University of East Anglia (UEA)' ","'North West' ",45
2013 ,"'E14 University of East Anglia (UEA)' ","'East Midlands' ",170
2013 ,"'E14 University of East Anglia (UEA)' ","'West Midlands' ",60
2013 ,"'E14 University of East Anglia (UEA)' ","'East of England' ",1200
2013 ,"'E14 University of East Anglia (UEA)' ","'London' ",350
2013 ,"'E14 University of East Anglia (UEA)' ","'South East' ",365
2013 ,"'E14 University of East Anglia (UEA)' ","'South West' ",75
2013 ,"'E14 University of East Anglia (UEA)' ","'Wales' ",25
2013 ,"'E14 University of East Anglia (UEA)' ","'Scotland' ",5
2013 ,"'E14 University of East Anglia (UEA)' ","'Northern Ireland' ",20
2013 ,"'E28 University of East London (UEL)' ","'North East' ",15
2013 ,"'E28 University of East London (UEL)' ","'Yorkshire and The Humber' ",30
2013 ,"'E28 University of East London (UEL)' ","'North West' ",40
2013 ,"'E28 University of East London (UEL)' ","'East Midlands' ",50
2013 ,"'E28 University of East London (UEL)' ","'West Midlands' ",60
2013 ,"'E28 University of East London (UEL)' ","'East of England' ",240
2013 ,"'E28 University of East London (UEL)' ","'London' ",1105
2013 ,"'E28 University of East London (UEL)' ","'South East' ",140
2013 ,"'E28 University of East London (UEL)' ","'South West' ",75
2013 ,"'E28 University of East London (UEL)' ","'Wales' ",25
2013 ,"'E28 University of East London (UEL)' ","'Northern Ireland' ",15
2013 ,"'E29 East Riding College' ","'Yorkshire and The Humber' ",25
2013 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'East of England' ",60
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'London' ",5
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'South East' ",15
2013 ,"'E41 Edge Hotel School' ","'North East' ",5
2013 ,"'E41 Edge Hotel School' ","'East of England' ",5
2013 ,"'E42 Edge Hill University' ","'North East' ",30
2013 ,"'E42 Edge Hill University' ","'Yorkshire and The Humber' ",140
2013 ,"'E42 Edge Hill University' ","'North West' ",2295
2013 ,"'E42 Edge Hill University' ","'East Midlands' ",65
2013 ,"'E42 Edge Hill University' ","'West Midlands' ",125
2013 ,"'E42 Edge Hill University' ","'East of England' ",45
2013 ,"'E42 Edge Hill University' ","'London' ",35
2013 ,"'E42 Edge Hill University' ","'South East' ",55
2013 ,"'E42 Edge Hill University' ","'South West' ",20
2013 ,"'E42 Edge Hill University' ","'Wales' ",80
2013 ,"'E42 Edge Hill University' ","'Scotland' ",5
2013 ,"'E42 Edge Hill University' ","'Northern Ireland' ",40
2013 ,"'E56 The University of Edinburgh' ","'North East' ",95
2013 ,"'E56 The University of Edinburgh' ","'Yorkshire and The Humber' ",150
2013 ,"'E56 The University of Edinburgh' ","'North West' ",195
2013 ,"'E56 The University of Edinburgh' ","'East Midlands' ",70
2013 ,"'E56 The University of Edinburgh' ","'West Midlands' ",55
2013 ,"'E56 The University of Edinburgh' ","'East of England' ",130
2013 ,"'E56 The University of Edinburgh' ","'London' ",285
2013 ,"'E56 The University of Edinburgh' ","'South East' ",240
2013 ,"'E56 The University of Edinburgh' ","'South West' ",130
2013 ,"'E56 The University of Edinburgh' ","'Wales' ",25
2013 ,"'E56 The University of Edinburgh' ","'Scotland' ",2255
2013 ,"'E56 The University of Edinburgh' ","'Northern Ireland' ",90
2013 ,"'E59 Edinburgh Napier University' ","'North East' ",40
2013 ,"'E59 Edinburgh Napier University' ","'Yorkshire and The Humber' ",25
2013 ,"'E59 Edinburgh Napier University' ","'North West' ",30
2013 ,"'E59 Edinburgh Napier University' ","'East Midlands' ",10
2013 ,"'E59 Edinburgh Napier University' ","'West Midlands' ",5
2013 ,"'E59 Edinburgh Napier University' ","'East of England' ",5
2013 ,"'E59 Edinburgh Napier University' ","'London' ",10
2013 ,"'E59 Edinburgh Napier University' ","'South East' ",15
2013 ,"'E59 Edinburgh Napier University' ","'South West' ",5
2013 ,"'E59 Edinburgh Napier University' ","'Wales' ",10
2013 ,"'E59 Edinburgh Napier University' ","'Scotland' ",1900
2013 ,"'E59 Edinburgh Napier University' ","'Northern Ireland' ",85
2013 ,"'E70 The University of Essex' ","'North East' ",10
2013 ,"'E70 The University of Essex' ","'Yorkshire and The Humber' ",30
2013 ,"'E70 The University of Essex' ","'North West' ",30
2013 ,"'E70 The University of Essex' ","'East Midlands' ",60
2013 ,"'E70 The University of Essex' ","'West Midlands' ",50
2013 ,"'E70 The University of Essex' ","'East of England' ",565
2013 ,"'E70 The University of Essex' ","'London' ",455
2013 ,"'E70 The University of Essex' ","'South East' ",220
2013 ,"'E70 The University of Essex' ","'South West' ",55
2013 ,"'E70 The University of Essex' ","'Wales' ",15
2013 ,"'E70 The University of Essex' ","'Scotland' ",5
2013 ,"'E70 The University of Essex' ","'Northern Ireland' ",5
2013 ,"'E77 European Business School, London' ","'London' ",5
2013 ,"'E80 European School of Osteopathy' ","'East of England' ",5
2013 ,"'E80 European School of Osteopathy' ","'London' ",5
2013 ,"'E80 European School of Osteopathy' ","'South East' ",15
2013 ,"'E80 European School of Osteopathy' ","'South West' ",5
2013 ,"'E81 Exeter College' ","'West Midlands' ",5
2013 ,"'E81 Exeter College' ","'South East' ",10
2013 ,"'E81 Exeter College' ","'South West' ",80
2013 ,"'E81 Exeter College' ","'Wales' ",5
2013 ,"'E84 University of Exeter' ","'North East' ",20
2013 ,"'E84 University of Exeter' ","'Yorkshire and The Humber' ",55
2013 ,"'E84 University of Exeter' ","'North West' ",95
2013 ,"'E84 University of Exeter' ","'East Midlands' ",150
2013 ,"'E84 University of Exeter' ","'West Midlands' ",300
2013 ,"'E84 University of Exeter' ","'East of England' ",440
2013 ,"'E84 University of Exeter' ","'London' ",595
2013 ,"'E84 University of Exeter' ","'South East' ",1345
2013 ,"'E84 University of Exeter' ","'South West' ",1030
2013 ,"'E84 University of Exeter' ","'Wales' ",210
2013 ,"'E84 University of Exeter' ","'Scotland' ",25
2013 ,"'E84 University of Exeter' ","'Northern Ireland' ",30
2013 ,"'F33 Falmouth University' ","'North East' ",10
2013 ,"'F33 Falmouth University' ","'Yorkshire and The Humber' ",25
2013 ,"'F33 Falmouth University' ","'North West' ",55
2013 ,"'F33 Falmouth University' ","'East Midlands' ",40
2013 ,"'F33 Falmouth University' ","'West Midlands' ",105
2013 ,"'F33 Falmouth University' ","'East of England' ",70
2013 ,"'F33 Falmouth University' ","'London' ",95
2013 ,"'F33 Falmouth University' ","'South East' ",245
2013 ,"'F33 Falmouth University' ","'South West' ",480
2013 ,"'F33 Falmouth University' ","'Wales' ",40
2013 ,"'F33 Falmouth University' ","'Scotland' ",5
2013 ,"'F33 Falmouth University' ","'Northern Ireland' ",5
2013 ,"'F50 Fareham College' ","'South East' ",5
2013 ,"'F66 University Centre Farnborough' ","'South East' ",135
2013 ,"'G09 Gateshead College' ","'North East' ",65
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'North East' ",10
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Yorkshire and The Humber' ",20
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'North West' ",60
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'East Midlands' ",40
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'West Midlands' ",115
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'East of England' ",60
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'London' ",50
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'South East' ",135
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'South West' ",315
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Wales' ",2030
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Scotland' ",10
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Northern Ireland' ",15
2013 ,"'G28 University of Glasgow' ","'North East' ",70
2013 ,"'G28 University of Glasgow' ","'Yorkshire and The Humber' ",75
2013 ,"'G28 University of Glasgow' ","'North West' ",140
2013 ,"'G28 University of Glasgow' ","'East Midlands' ",25
2013 ,"'G28 University of Glasgow' ","'West Midlands' ",25
2013 ,"'G28 University of Glasgow' ","'East of England' ",70
2013 ,"'G28 University of Glasgow' ","'London' ",135
2013 ,"'G28 University of Glasgow' ","'South East' ",105
2013 ,"'G28 University of Glasgow' ","'South West' ",45
2013 ,"'G28 University of Glasgow' ","'Wales' ",15
2013 ,"'G28 University of Glasgow' ","'Scotland' ",2860
2013 ,"'G28 University of Glasgow' ","'Northern Ireland' ",165
2013 ,"'G42 Glasgow Caledonian University' ","'Yorkshire and The Humber' ",5
2013 ,"'G42 Glasgow Caledonian University' ","'North West' ",15
2013 ,"'G42 Glasgow Caledonian University' ","'West Midlands' ",5
2013 ,"'G42 Glasgow Caledonian University' ","'East of England' ",5
2013 ,"'G42 Glasgow Caledonian University' ","'London' ",5
2013 ,"'G42 Glasgow Caledonian University' ","'Scotland' ",3245
2013 ,"'G42 Glasgow Caledonian University' ","'Northern Ireland' ",35
2013 ,"'G43 The Glasgow School of Art' ","'North East' ",5
2013 ,"'G43 The Glasgow School of Art' ","'Yorkshire and The Humber' ",5
2013 ,"'G43 The Glasgow School of Art' ","'North West' ",10
2013 ,"'G43 The Glasgow School of Art' ","'East Midlands' ",5
2013 ,"'G43 The Glasgow School of Art' ","'West Midlands' ",5
2013 ,"'G43 The Glasgow School of Art' ","'East of England' ",10
2013 ,"'G43 The Glasgow School of Art' ","'London' ",25
2013 ,"'G43 The Glasgow School of Art' ","'South East' ",15
2013 ,"'G43 The Glasgow School of Art' ","'South West' ",10
2013 ,"'G43 The Glasgow School of Art' ","'Scotland' ",145
2013 ,"'G43 The Glasgow School of Art' ","'Northern Ireland' ",10
2013 ,"'G45 Gloucestershire College' ","'West Midlands' ",5
2013 ,"'G45 Gloucestershire College' ","'South West' ",60
2013 ,"'G50 The University of Gloucestershire' ","'North East' ",5
2013 ,"'G50 The University of Gloucestershire' ","'Yorkshire and The Humber' ",30
2013 ,"'G50 The University of Gloucestershire' ","'North West' ",50
2013 ,"'G50 The University of Gloucestershire' ","'East Midlands' ",60
2013 ,"'G50 The University of Gloucestershire' ","'West Midlands' ",340
2013 ,"'G50 The University of Gloucestershire' ","'East of England' ",85
2013 ,"'G50 The University of Gloucestershire' ","'London' ",75
2013 ,"'G50 The University of Gloucestershire' ","'South East' ",245
2013 ,"'G50 The University of Gloucestershire' ","'South West' ",830
2013 ,"'G50 The University of Gloucestershire' ","'Wales' ",85
2013 ,"'G50 The University of Gloucestershire' ","'Scotland' ",5
2013 ,"'G50 The University of Gloucestershire' ","'Northern Ireland' ",25
2013 ,"'G53 Glyndwr University' ","'North East' ",5
2013 ,"'G53 Glyndwr University' ","'Yorkshire and The Humber' ",10
2013 ,"'G53 Glyndwr University' ","'North West' ",75
2013 ,"'G53 Glyndwr University' ","'East Midlands' ",5
2013 ,"'G53 Glyndwr University' ","'West Midlands' ",45
2013 ,"'G53 Glyndwr University' ","'East of England' ",10
2013 ,"'G53 Glyndwr University' ","'South East' ",10
2013 ,"'G53 Glyndwr University' ","'South West' ",10
2013 ,"'G53 Glyndwr University' ","'Wales' ",350
2013 ,"'G53 Glyndwr University' ","'Scotland' ",5
2013 ,"'G53 Glyndwr University' ","'Northern Ireland' ",5
2013 ,"'G56 Goldsmiths, University of London' ","'North East' ",20
2013 ,"'G56 Goldsmiths, University of London' ","'Yorkshire and The Humber' ",55
2013 ,"'G56 Goldsmiths, University of London' ","'North West' ",55
2013 ,"'G56 Goldsmiths, University of London' ","'East Midlands' ",40
2013 ,"'G56 Goldsmiths, University of London' ","'West Midlands' ",40
2013 ,"'G56 Goldsmiths, University of London' ","'East of England' ",125
2013 ,"'G56 Goldsmiths, University of London' ","'London' ",615
2013 ,"'G56 Goldsmiths, University of London' ","'South East' ",165
2013 ,"'G56 Goldsmiths, University of London' ","'South West' ",90
2013 ,"'G56 Goldsmiths, University of London' ","'Wales' ",35
2013 ,"'G56 Goldsmiths, University of London' ","'Scotland' ",10
2013 ,"'G56 Goldsmiths, University of London' ","'Northern Ireland' ",10
2013 ,"'G59 Gower College Swansea' ","'Wales' ",5
2013 ,"'G70 University of Greenwich' ","'North East' ",15
2013 ,"'G70 University of Greenwich' ","'Yorkshire and The Humber' ",55
2013 ,"'G70 University of Greenwich' ","'North West' ",45
2013 ,"'G70 University of Greenwich' ","'East Midlands' ",60
2013 ,"'G70 University of Greenwich' ","'West Midlands' ",45
2013 ,"'G70 University of Greenwich' ","'East of England' ",365
2013 ,"'G70 University of Greenwich' ","'London' ",1945
2013 ,"'G70 University of Greenwich' ","'South East' ",690
2013 ,"'G70 University of Greenwich' ","'South West' ",115
2013 ,"'G70 University of Greenwich' ","'Wales' ",30
2013 ,"'G70 University of Greenwich' ","'Scotland' ",5
2013 ,"'G70 University of Greenwich' ","'Northern Ireland' ",10
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'East of England' ",10
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'London' ",110
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'South East' ",10
2013 ,"'G80 University Centre Grimsby' ","'Yorkshire and The Humber' ",330
2013 ,"'G80 University Centre Grimsby' ","'North West' ",5
2013 ,"'G80 University Centre Grimsby' ","'East Midlands' ",70
2013 ,"'G80 University Centre Grimsby' ","'West Midlands' ",5
2013 ,"'G80 University Centre Grimsby' ","'East of England' ",5
2013 ,"'G90 Guildford College' ","'London' ",20
2013 ,"'G90 Guildford College' ","'South East' ",130
2013 ,"'G90 Guildford College' ","'South West' ",5
2013 ,"'H03 Hadlow College' ","'London' ",5
2013 ,"'H03 Hadlow College' ","'South East' ",20
2013 ,"'H08 The College of Haringey, Enfield and North East London' ","'London' ",5
2013 ,"'H12 Harper Adams University' ","'North East' ",20
2013 ,"'H12 Harper Adams University' ","'Yorkshire and The Humber' ",55
2013 ,"'H12 Harper Adams University' ","'North West' ",55
2013 ,"'H12 Harper Adams University' ","'East Midlands' ",70
2013 ,"'H12 Harper Adams University' ","'West Midlands' ",125
2013 ,"'H12 Harper Adams University' ","'East of England' ",55
2013 ,"'H12 Harper Adams University' ","'London' ",5
2013 ,"'H12 Harper Adams University' ","'South East' ",50
2013 ,"'H12 Harper Adams University' ","'South West' ",75
2013 ,"'H12 Harper Adams University' ","'Wales' ",65
2013 ,"'H12 Harper Adams University' ","'Scotland' ",10
2013 ,"'H12 Harper Adams University' ","'Northern Ireland' ",25
2013 ,"'H14 Havering College of Further and Higher Education' ","'East of England' ",20
2013 ,"'H14 Havering College of Further and Higher Education' ","'London' ",70
2013 ,"'H18 Hereford College of Arts' ","'West Midlands' ",45
2013 ,"'H18 Hereford College of Arts' ","'East of England' ",5
2013 ,"'H18 Hereford College of Arts' ","'South East' ",5
2013 ,"'H18 Hereford College of Arts' ","'South West' ",20
2013 ,"'H18 Hereford College of Arts' ","'Wales' ",25
2013 ,"'H18 Hereford College of Arts' ","'Northern Ireland' ",5
2013 ,"'H21 Henley College Coventry' ","'West Midlands' ",5
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'North East' ",35
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Yorkshire and The Humber' ",20
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'North West' ",45
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'East Midlands' ",10
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'West Midlands' ",15
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'East of England' ",15
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'London' ",25
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'South East' ",20
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'South West' ",15
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Wales' ",5
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Scotland' ",1270
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Northern Ireland' ",90
2013 ,"'H36 University of Hertfordshire' ","'North East' ",20
