"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Ethnic Group (Summary Level) , Cycle Year"
"Coverage:   Accepted through the main scheme and UK domiciled"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_012_02.pdf"
 
Cycle Year,Provider Name , Ethnic Group (Summary Level),Number of Acceptances,
2013 ,"'B84 Brunel University London' ","'Mixed' ",155
2013 ,"'B84 Brunel University London' ","'White' ",875
2013 ,"'B84 Brunel University London' ","'Other' ",115
2013 ,"'B84 Brunel University London' ","'Unknown' ",25
2013 ,"'B87 British School of Osteopathy' ","'White' ",25
2013 ,"'B87 British School of Osteopathy' ","'Other' ",5
2013 ,"'B90 The University of Buckingham' ","'Asian' ",10
2013 ,"'B90 The University of Buckingham' ","'Black' ",10
2013 ,"'B90 The University of Buckingham' ","'Mixed' ",5
2013 ,"'B90 The University of Buckingham' ","'White' ",45
2013 ,"'B92 Brooksby Melton College (an Associate College of UEA)' ","'White' ",70
2013 ,"'B94 Buckinghamshire New University' ","'Asian' ",200
2013 ,"'B94 Buckinghamshire New University' ","'Black' ",270
2013 ,"'B94 Buckinghamshire New University' ","'Mixed' ",80
2013 ,"'B94 Buckinghamshire New University' ","'White' ",1140
2013 ,"'B94 Buckinghamshire New University' ","'Other' ",25
2013 ,"'B94 Buckinghamshire New University' ","'Unknown' ",5
2013 ,"'B97 Bromley College of Further and Higher Education' ","'Black' ",5
2013 ,"'B97 Bromley College of Further and Higher Education' ","'White' ",10
2013 ,"'C05 University of Cambridge' ","'Asian' ",245
2013 ,"'C05 University of Cambridge' ","'Black' ",30
2013 ,"'C05 University of Cambridge' ","'Mixed' ",130
2013 ,"'C05 University of Cambridge' ","'White' ",2170
2013 ,"'C05 University of Cambridge' ","'Other' ",20
2013 ,"'C05 University of Cambridge' ","'Unknown' ",45
2013 ,"'C06 Cambridge School of Visual & Performing Arts' ","'White' ",5
2013 ,"'C10 Canterbury Christ Church University' ","'Asian' ",95
2013 ,"'C10 Canterbury Christ Church University' ","'Black' ",280
2013 ,"'C10 Canterbury Christ Church University' ","'Mixed' ",95
2013 ,"'C10 Canterbury Christ Church University' ","'White' ",2505
2013 ,"'C10 Canterbury Christ Church University' ","'Other' ",15
2013 ,"'C10 Canterbury Christ Church University' ","'Unknown' ",10
2013 ,"'C12 Canterbury College' ","'Mixed' ",5
2013 ,"'C12 Canterbury College' ","'White' ",85
2013 ,"'C15 Cardiff University' ","'Asian' ",260
2013 ,"'C15 Cardiff University' ","'Black' ",65
2013 ,"'C15 Cardiff University' ","'Mixed' ",120
2013 ,"'C15 Cardiff University' ","'White' ",4000
2013 ,"'C15 Cardiff University' ","'Other' ",30
2013 ,"'C15 Cardiff University' ","'Unknown' ",25
2013 ,"'C20 Cardiff Metropolitan University' ","'Asian' ",70
2013 ,"'C20 Cardiff Metropolitan University' ","'Black' ",35
2013 ,"'C20 Cardiff Metropolitan University' ","'Mixed' ",45
2013 ,"'C20 Cardiff Metropolitan University' ","'White' ",1745
2013 ,"'C20 Cardiff Metropolitan University' ","'Other' ",10
2013 ,"'C20 Cardiff Metropolitan University' ","'Unknown' ",5
2013 ,"'C22 Coleg Sir Gar / Carmarthenshire College' ","'White' ",75
2013 ,"'C24 Carshalton College' ","'Black' ",5
2013 ,"'C24 Carshalton College' ","'Mixed' ",5
2013 ,"'C24 Carshalton College' ","'White' ",35
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Asian' ",490
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Black' ",125
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Mixed' ",95
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'White' ",3345
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Other' ",20
2013 ,"'C30 University of Central Lancashire (UCLan)' ","'Unknown' ",20
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Black' ",15
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Mixed' ",10
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'White' ",160
2013 ,"'C35 The Royal Central School of Speech and Drama, University of London' ","'Other' ",5
2013 ,"'C55 University of Chester' ","'Asian' ",70
2013 ,"'C55 University of Chester' ","'Black' ",100
2013 ,"'C55 University of Chester' ","'Mixed' ",65
2013 ,"'C55 University of Chester' ","'White' ",2565
2013 ,"'C55 University of Chester' ","'Other' ",10
2013 ,"'C55 University of Chester' ","'Unknown' ",10
2013 ,"'C57 Chichester College' ","'Mixed' ",5
2013 ,"'C57 Chichester College' ","'White' ",55
2013 ,"'C58 University of Chichester' ","'Asian' ",15
2013 ,"'C58 University of Chichester' ","'Black' ",30
2013 ,"'C58 University of Chichester' ","'Mixed' ",45
2013 ,"'C58 University of Chichester' ","'White' ",1245
2013 ,"'C58 University of Chichester' ","'Other' ",5
2013 ,"'C60 City, University of London' ","'Asian' ",560
2013 ,"'C60 City, University of London' ","'Black' ",165
2013 ,"'C60 City, University of London' ","'Mixed' ",75
2013 ,"'C60 City, University of London' ","'White' ",430
2013 ,"'C60 City, University of London' ","'Other' ",70
2013 ,"'C60 City, University of London' ","'Unknown' ",20
2013 ,"'C65 City and Islington College' ","'Black' ",5
2013 ,"'C65 City and Islington College' ","'White' ",20
2013 ,"'C69 City of Sunderland College' ","'White' ",35
2013 ,"'C70 City College Brighton and Hove' ","'Asian' ",5
2013 ,"'C70 City College Brighton and Hove' ","'Black' ",5
2013 ,"'C70 City College Brighton and Hove' ","'Mixed' ",5
2013 ,"'C70 City College Brighton and Hove' ","'White' ",30
2013 ,"'C71 Cleveland College of Art and Design' ","'Mixed' ",5
2013 ,"'C71 Cleveland College of Art and Design' ","'White' ",175
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'Asian' ",10
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'Black' ",5
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'Mixed' ",10
2013 ,"'C75 University Centre Colchester at Colchester Institute' ","'White' ",225
2013 ,"'C78 Cornwall College' ","'Asian' ",5
2013 ,"'C78 Cornwall College' ","'Mixed' ",5
2013 ,"'C78 Cornwall College' ","'White' ",220
2013 ,"'C80 Courtauld Institute of Art (University of London)' ","'White' ",30
2013 ,"'C85 Coventry University' ","'Asian' ",825
2013 ,"'C85 Coventry University' ","'Black' ",820
2013 ,"'C85 Coventry University' ","'Mixed' ",150
2013 ,"'C85 Coventry University' ","'White' ",2165
2013 ,"'C85 Coventry University' ","'Other' ",70
2013 ,"'C85 Coventry University' ","'Unknown' ",25
2013 ,"'C88 Craven College' ","'Asian' ",5
2013 ,"'C88 Craven College' ","'White' ",75
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'Asian' ",5
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'Black' ",60
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'Mixed' ",10
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'White' ",40
2013 ,"'C92 University Centre, Croydon (Croydon College)' ","'Unknown' ",5
2013 ,"'C93 University for the Creative Arts (UCA)' ","'Asian' ",90
2013 ,"'C93 University for the Creative Arts (UCA)' ","'Black' ",135
2013 ,"'C93 University for the Creative Arts (UCA)' ","'Mixed' ",70
2013 ,"'C93 University for the Creative Arts (UCA)' ","'White' ",1055
2013 ,"'C93 University for the Creative Arts (UCA)' ","'Other' ",20
2013 ,"'C93 University for the Creative Arts (UCA)' ","'Unknown' ",10
2013 ,"'C99 University of Cumbria' ","'Asian' ",55
2013 ,"'C99 University of Cumbria' ","'Black' ",15
2013 ,"'C99 University of Cumbria' ","'Mixed' ",35
2013 ,"'C99 University of Cumbria' ","'White' ",1405
2013 ,"'C99 University of Cumbria' ","'Other' ",5
2013 ,"'C99 University of Cumbria' ","'Unknown' ",5
2013 ,"'D22 Dearne Valley College' ","'White' ",55
2013 ,"'D26 De Montfort University' ","'Asian' ",875
2013 ,"'D26 De Montfort University' ","'Black' ",550
2013 ,"'D26 De Montfort University' ","'Mixed' ",150
2013 ,"'D26 De Montfort University' ","'White' ",2215
2013 ,"'D26 De Montfort University' ","'Other' ",40
2013 ,"'D26 De Montfort University' ","'Unknown' ",30
2013 ,"'D38 Derby College' ","'White' ",5
2013 ,"'D39 University of Derby' ","'Asian' ",160
2013 ,"'D39 University of Derby' ","'Black' ",140
2013 ,"'D39 University of Derby' ","'Mixed' ",80
2013 ,"'D39 University of Derby' ","'White' ",2175
2013 ,"'D39 University of Derby' ","'Other' ",15
2013 ,"'D39 University of Derby' ","'Unknown' ",15
2013 ,"'D52 Doncaster College' ","'Asian' ",5
2013 ,"'D52 Doncaster College' ","'Black' ",5
2013 ,"'D52 Doncaster College' ","'Mixed' ",5
2013 ,"'D52 Doncaster College' ","'White' ",195
2013 ,"'D55 Duchy College' ","'White' ",135
2013 ,"'D58 Dudley College of Technology' ","'Asian' ",5
2013 ,"'D58 Dudley College of Technology' ","'Mixed' ",5
2013 ,"'D58 Dudley College of Technology' ","'White' ",25
2013 ,"'D65 University of Dundee' ","'Asian' ",55
2013 ,"'D65 University of Dundee' ","'Black' ",20
2013 ,"'D65 University of Dundee' ","'Mixed' ",20
2013 ,"'D65 University of Dundee' ","'White' ",1675
2013 ,"'D65 University of Dundee' ","'Other' ",5
2013 ,"'D65 University of Dundee' ","'Unknown' ",5
2013 ,"'D86 Durham University' ","'Asian' ",130
2013 ,"'D86 Durham University' ","'Black' ",30
2013 ,"'D86 Durham University' ","'Mixed' ",115
2013 ,"'D86 Durham University' ","'White' ",2750
2013 ,"'D86 Durham University' ","'Other' ",15
2013 ,"'D86 Durham University' ","'Unknown' ",15
2013 ,"'E14 University of East Anglia (UEA)' ","'Asian' ",125
2013 ,"'E14 University of East Anglia (UEA)' ","'Black' ",85
2013 ,"'E14 University of East Anglia (UEA)' ","'Mixed' ",75
2013 ,"'E14 University of East Anglia (UEA)' ","'White' ",2075
2013 ,"'E14 University of East Anglia (UEA)' ","'Other' ",10
2013 ,"'E14 University of East Anglia (UEA)' ","'Unknown' ",10
2013 ,"'E28 University of East London (UEL)' ","'Asian' ",330
2013 ,"'E28 University of East London (UEL)' ","'Black' ",490
2013 ,"'E28 University of East London (UEL)' ","'Mixed' ",130
2013 ,"'E28 University of East London (UEL)' ","'White' ",780
2013 ,"'E28 University of East London (UEL)' ","'Other' ",50
2013 ,"'E28 University of East London (UEL)' ","'Unknown' ",15
2013 ,"'E29 East Riding College' ","'White' ",25
2013 ,"'E30 Easton and Otley College (an Associate College of UEA)' ","'White' ",60
2013 ,"'E32 East Surrey College (incorporating Reigate School of Art, Design and Media)' ","'White' ",20
2013 ,"'E41 Edge Hotel School' ","'White' ",15
2013 ,"'E42 Edge Hill University' ","'Asian' ",55
2013 ,"'E42 Edge Hill University' ","'Black' ",50
2013 ,"'E42 Edge Hill University' ","'Mixed' ",50
2013 ,"'E42 Edge Hill University' ","'White' ",2750
2013 ,"'E42 Edge Hill University' ","'Other' ",15
2013 ,"'E42 Edge Hill University' ","'Unknown' ",5
2013 ,"'E56 The University of Edinburgh' ","'Asian' ",135
2013 ,"'E56 The University of Edinburgh' ","'Black' ",20
2013 ,"'E56 The University of Edinburgh' ","'Mixed' ",105
2013 ,"'E56 The University of Edinburgh' ","'White' ",3410
2013 ,"'E56 The University of Edinburgh' ","'Other' ",20
2013 ,"'E56 The University of Edinburgh' ","'Unknown' ",35
2013 ,"'E59 Edinburgh Napier University' ","'Asian' ",75
2013 ,"'E59 Edinburgh Napier University' ","'Black' ",35
2013 ,"'E59 Edinburgh Napier University' ","'Mixed' ",35
2013 ,"'E59 Edinburgh Napier University' ","'White' ",1970
2013 ,"'E59 Edinburgh Napier University' ","'Other' ",10
2013 ,"'E59 Edinburgh Napier University' ","'Unknown' ",10
2013 ,"'E70 The University of Essex' ","'Asian' ",105
2013 ,"'E70 The University of Essex' ","'Black' ",210
2013 ,"'E70 The University of Essex' ","'Mixed' ",100
2013 ,"'E70 The University of Essex' ","'White' ",1050
2013 ,"'E70 The University of Essex' ","'Other' ",20
2013 ,"'E70 The University of Essex' ","'Unknown' ",20
2013 ,"'E77 European Business School, London' ","'Black' ",5
2013 ,"'E77 European Business School, London' ","'White' ",5
2013 ,"'E80 European School of Osteopathy' ","'White' ",25
2013 ,"'E81 Exeter College' ","'Mixed' ",5
2013 ,"'E81 Exeter College' ","'White' ",100
2013 ,"'E84 University of Exeter' ","'Asian' ",110
2013 ,"'E84 University of Exeter' ","'Black' ",60
2013 ,"'E84 University of Exeter' ","'Mixed' ",140
2013 ,"'E84 University of Exeter' ","'White' ",3950
2013 ,"'E84 University of Exeter' ","'Other' ",20
2013 ,"'E84 University of Exeter' ","'Unknown' ",20
2013 ,"'F33 Falmouth University' ","'Asian' ",10
2013 ,"'F33 Falmouth University' ","'Black' ",15
2013 ,"'F33 Falmouth University' ","'Mixed' ",30
2013 ,"'F33 Falmouth University' ","'White' ",1105
2013 ,"'F33 Falmouth University' ","'Other' ",5
2013 ,"'F33 Falmouth University' ","'Unknown' ",10
2013 ,"'F50 Fareham College' ","'White' ",5
2013 ,"'F66 University Centre Farnborough' ","'Asian' ",5
2013 ,"'F66 University Centre Farnborough' ","'Black' ",5
2013 ,"'F66 University Centre Farnborough' ","'Mixed' ",5
2013 ,"'F66 University Centre Farnborough' ","'White' ",120
2013 ,"'F66 University Centre Farnborough' ","'Other' ",5
2013 ,"'G09 Gateshead College' ","'Mixed' ",5
2013 ,"'G09 Gateshead College' ","'White' ",60
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Asian' ",95
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Black' ",55
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Mixed' ",55
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'White' ",2625
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Other' ",15
2013 ,"'G14 University of South Wales (formerly University of Glamorgan)' ","'Unknown' ",10
2013 ,"'G28 University of Glasgow' ","'Asian' ",155
2013 ,"'G28 University of Glasgow' ","'Black' ",40
2013 ,"'G28 University of Glasgow' ","'Mixed' ",90
2013 ,"'G28 University of Glasgow' ","'White' ",3410
2013 ,"'G28 University of Glasgow' ","'Other' ",15
2013 ,"'G28 University of Glasgow' ","'Unknown' ",30
2013 ,"'G42 Glasgow Caledonian University' ","'Asian' ",195
2013 ,"'G42 Glasgow Caledonian University' ","'Black' ",70
2013 ,"'G42 Glasgow Caledonian University' ","'Mixed' ",35
2013 ,"'G42 Glasgow Caledonian University' ","'White' ",2995
2013 ,"'G42 Glasgow Caledonian University' ","'Other' ",10
2013 ,"'G42 Glasgow Caledonian University' ","'Unknown' ",10
2013 ,"'G43 The Glasgow School of Art' ","'Asian' ",10
2013 ,"'G43 The Glasgow School of Art' ","'Mixed' ",10
2013 ,"'G43 The Glasgow School of Art' ","'White' ",215
2013 ,"'G45 Gloucestershire College' ","'Mixed' ",5
2013 ,"'G45 Gloucestershire College' ","'White' ",55
2013 ,"'G50 The University of Gloucestershire' ","'Asian' ",45
2013 ,"'G50 The University of Gloucestershire' ","'Black' ",45
2013 ,"'G50 The University of Gloucestershire' ","'Mixed' ",40
2013 ,"'G50 The University of Gloucestershire' ","'White' ",1695
2013 ,"'G50 The University of Gloucestershire' ","'Other' ",5
2013 ,"'G50 The University of Gloucestershire' ","'Unknown' ",10
2013 ,"'G53 Glyndwr University' ","'Asian' ",5
2013 ,"'G53 Glyndwr University' ","'Black' ",10
2013 ,"'G53 Glyndwr University' ","'Mixed' ",10
2013 ,"'G53 Glyndwr University' ","'White' ",505
2013 ,"'G56 Goldsmiths, University of London' ","'Asian' ",140
2013 ,"'G56 Goldsmiths, University of London' ","'Black' ",105
2013 ,"'G56 Goldsmiths, University of London' ","'Mixed' ",95
2013 ,"'G56 Goldsmiths, University of London' ","'White' ",870
2013 ,"'G56 Goldsmiths, University of London' ","'Other' ",30
2013 ,"'G56 Goldsmiths, University of London' ","'Unknown' ",25
2013 ,"'G59 Gower College Swansea' ","'White' ",5
2013 ,"'G70 University of Greenwich' ","'Asian' ",610
2013 ,"'G70 University of Greenwich' ","'Black' ",650
2013 ,"'G70 University of Greenwich' ","'Mixed' ",175
2013 ,"'G70 University of Greenwich' ","'White' ",1815
2013 ,"'G70 University of Greenwich' ","'Other' ",100
2013 ,"'G70 University of Greenwich' ","'Unknown' ",20
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Asian' ",45
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Black' ",50
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Mixed' ",5
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'White' ",30
2013 ,"'G74 GSM London (formerly Greenwich School of Management)' ","'Other' ",5
2013 ,"'G80 University Centre Grimsby' ","'Black' ",10
2013 ,"'G80 University Centre Grimsby' ","'Mixed' ",10
2013 ,"'G80 University Centre Grimsby' ","'White' ",395
2013 ,"'G90 Guildford College' ","'Asian' ",5
2013 ,"'G90 Guildford College' ","'Mixed' ",5
2013 ,"'G90 Guildford College' ","'White' ",145
2013 ,"'H03 Hadlow College' ","'White' ",25
2013 ,"'H12 Harper Adams University' ","'Mixed' ",5
2013 ,"'H12 Harper Adams University' ","'White' ",600
2013 ,"'H14 Havering College of Further and Higher Education' ","'Asian' ",5
2013 ,"'H14 Havering College of Further and Higher Education' ","'Black' ",10
2013 ,"'H14 Havering College of Further and Higher Education' ","'White' ",70
2013 ,"'H18 Hereford College of Arts' ","'White' ",115
2013 ,"'H21 Henley College Coventry' ","'White' ",5
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Asian' ",75
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Black' ",25
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Mixed' ",30
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'White' ",1420
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Other' ",10
2013 ,"'H24 Heriot-Watt University, Edinburgh' ","'Unknown' ",10
2013 ,"'H36 University of Hertfordshire' ","'Asian' ",700
2013 ,"'H36 University of Hertfordshire' ","'Black' ",580
2013 ,"'H36 University of Hertfordshire' ","'Mixed' ",190
2013 ,"'H36 University of Hertfordshire' ","'White' ",2115
2013 ,"'H36 University of Hertfordshire' ","'Other' ",110
2013 ,"'H36 University of Hertfordshire' ","'Unknown' ",25
2013 ,"'H39 Highbury College' ","'White' ",20
2013 ,"'H48 Heythrop College (University of London)' ","'Asian' ",10
2013 ,"'H48 Heythrop College (University of London)' ","'Black' ",10
2013 ,"'H48 Heythrop College (University of London)' ","'Mixed' ",5
2013 ,"'H48 Heythrop College (University of London)' ","'White' ",75
2013 ,"'H48 Heythrop College (University of London)' ","'Other' ",5
2013 ,"'H48 Heythrop College (University of London)' ","'Unknown' ",5
2013 ,"'H49 University of the Highlands and Islands' ","'Asian' ",5
2013 ,"'H49 University of the Highlands and Islands' ","'Mixed' ",5
2013 ,"'H49 University of the Highlands and Islands' ","'White' ",390
2013 ,"'H49 University of the Highlands and Islands' ","'Other' ",5
2013 ,"'H50 Holborn College' ","'Black' ",5
2013 ,"'H54 Hopwood Hall College' ","'White' ",5
2013 ,"'H60 The University of Huddersfield' ","'Asian' ",585
2013 ,"'H60 The University of Huddersfield' ","'Black' ",160
2013 ,"'H60 The University of Huddersfield' ","'Mixed' ",105
2013 ,"'H60 The University of Huddersfield' ","'White' ",2410
2013 ,"'H60 The University of Huddersfield' ","'Other' ",25
2013 ,"'H60 The University of Huddersfield' ","'Unknown' ",20
2013 ,"'H65 Hugh Baird College' ","'White' ",20
2013 ,"'H72 The University of Hull' ","'Asian' ",80
2013 ,"'H72 The University of Hull' ","'Black' ",75
