"Statistic:   Number of Acceptances"
"Variables:   Provider Name , Applicant Domicile (UK / EU / Not EU) , Cycle Year"
"Coverage:   Accepted through the main scheme"
"For a list of key definitions and descriptions please refer to the PDF file provided - EOC_data_resource_2016-DR4_003_02.pdf"
 
Cycle Year,Provider Name , Applicant Domicile (UK / EU / Not EU),Number of Acceptances,
2011 ,"'N23 Newcastle College' ","'UK' ",1045
2011 ,"'N23 Newcastle College' ","'EU (excluding UK)' ",5
2011 ,"'N23 Newcastle College' ","'Not EU' ",5
2011 ,"'N28 New College Durham' ","'UK' ",45
2011 ,"'N30 New College Nottingham' ","'UK' ",215
2011 ,"'N30 New College Nottingham' ","'EU (excluding UK)' ",5
2011 ,"'N30 New College Nottingham' ","'Not EU' ",5
2011 ,"'N31 Newham College London' ","'UK' ",35
2011 ,"'N33 New College Stamford' ","'UK' ",10
2011 ,"'N36 Newman University, Birmingham' ","'UK' ",515
2011 ,"'N36 Newman University, Birmingham' ","'EU (excluding UK)' ",5
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'UK' ",1100
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'EU (excluding UK)' ",30
2011 ,"'N37 University of South Wales (formerly University of Wales, Newport)' ","'Not EU' ",5
2011 ,"'N38 University of Northampton' ","'UK' ",2615
2011 ,"'N38 University of Northampton' ","'EU (excluding UK)' ",55
2011 ,"'N38 University of Northampton' ","'Not EU' ",25
2011 ,"'N39 Norwich University Of The Arts' ","'UK' ",570
2011 ,"'N39 Norwich University Of The Arts' ","'EU (excluding UK)' ",15
2011 ,"'N39 Norwich University Of The Arts' ","'Not EU' ",5
2011 ,"'N41 Northbrook College Sussex' ","'UK' ",505
2011 ,"'N41 Northbrook College Sussex' ","'EU (excluding UK)' ",5
2011 ,"'N41 Northbrook College Sussex' ","'Not EU' ",5
2011 ,"'N49 NESCOT, Surrey' ","'UK' ",20
2011 ,"'N51 New College Telford' ","'UK' ",5
2011 ,"'N58 North East Worcestershire College' ","'UK' ",95
2011 ,"'N61 Glasgow Kelvin College' ","'UK' ",20
2011 ,"'N64 North Lindsey College' ","'UK' ",90
2011 ,"'N77 Northumbria University' ","'UK' ",5320
2011 ,"'N77 Northumbria University' ","'EU (excluding UK)' ",135
2011 ,"'N77 Northumbria University' ","'Not EU' ",100
2011 ,"'N79 North Warwickshire and Hinckley College' ","'UK' ",30
2011 ,"'N82 Norwich City College of Further and Higher Education (an Associate College of UEA)' ","'UK' ",270
2011 ,"'N84 The University of Nottingham' ","'UK' ",5835
2011 ,"'N84 The University of Nottingham' ","'EU (excluding UK)' ",285
2011 ,"'N84 The University of Nottingham' ","'Not EU' ",800
2011 ,"'N91 Nottingham Trent University' ","'UK' ",6150
2011 ,"'N91 Nottingham Trent University' ","'EU (excluding UK)' ",110
2011 ,"'N91 Nottingham Trent University' ","'Not EU' ",95
2011 ,"'O33 Oxford University' ","'UK' ",2680
2011 ,"'O33 Oxford University' ","'EU (excluding UK)' ",215
2011 ,"'O33 Oxford University' ","'Not EU' ",325
2011 ,"'O66 Oxford Brookes University' ","'UK' ",3065
2011 ,"'O66 Oxford Brookes University' ","'EU (excluding UK)' ",180
2011 ,"'O66 Oxford Brookes University' ","'Not EU' ",360
2011 ,"'P26 University of London Institute in Paris' ","'UK' ",45
2011 ,"'P26 University of London Institute in Paris' ","'Not EU' ",5
2011 ,"'P35 Pembrokeshire College' ","'UK' ",35
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'UK' ",280
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'EU (excluding UK)' ",10
2011 ,"'P37 Peninsula College of Medicine & Dentistry' ","'Not EU' ",15
2011 ,"'P51 Petroc' ","'UK' ",100
2011 ,"'P56 University Centre Peterborough' ","'UK' ",110
2011 ,"'P60 Plymouth University' ","'UK' ",5060
2011 ,"'P60 Plymouth University' ","'EU (excluding UK)' ",210
2011 ,"'P60 Plymouth University' ","'Not EU' ",105
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'UK' ",740
2011 ,"'P63 University of St Mark & St John (formerly UCP Marjon)' ","'Not EU' ",10
2011 ,"'P65 Plymouth College of Art' ","'UK' ",270
2011 ,"'P80 University of Portsmouth' ","'UK' ",4600
2011 ,"'P80 University of Portsmouth' ","'EU (excluding UK)' ",260
2011 ,"'P80 University of Portsmouth' ","'Not EU' ",135
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'UK' ",725
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'EU (excluding UK)' ",135
2011 ,"'Q25 Queen Margaret University, Edinburgh' ","'Not EU' ",55
2011 ,"'Q50 Queen Mary University of London' ","'UK' ",2070
2011 ,"'Q50 Queen Mary University of London' ","'EU (excluding UK)' ",295
2011 ,"'Q50 Queen Mary University of London' ","'Not EU' ",455
2011 ,"'Q75 Queen's University Belfast' ","'UK' ",3395
2011 ,"'Q75 Queen's University Belfast' ","'EU (excluding UK)' ",70
2011 ,"'Q75 Queen's University Belfast' ","'Not EU' ",65
2011 ,"'R06 Ravensbourne' ","'UK' ",575
2011 ,"'R06 Ravensbourne' ","'EU (excluding UK)' ",15
2011 ,"'R06 Ravensbourne' ","'Not EU' ",35
2011 ,"'R12 University of Reading' ","'UK' ",2555
2011 ,"'R12 University of Reading' ","'EU (excluding UK)' ",140
2011 ,"'R12 University of Reading' ","'Not EU' ",135
2011 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'UK' ",20
2011 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'EU (excluding UK)' ",10
2011 ,"'R18 Regent's University London (incorporating E77 European Business School)' ","'Not EU' ",15
2011 ,"'R20 Richmond, The American International University in London' ","'UK' ",10
2011 ,"'R20 Richmond, The American International University in London' ","'EU (excluding UK)' ",10
2011 ,"'R20 Richmond, The American International University in London' ","'Not EU' ",5
2011 ,"'R36 Robert Gordon University' ","'UK' ",2040
2011 ,"'R36 Robert Gordon University' ","'EU (excluding UK)' ",215
2011 ,"'R36 Robert Gordon University' ","'Not EU' ",25
2011 ,"'R48 University of Roehampton' ","'UK' ",1850
2011 ,"'R48 University of Roehampton' ","'EU (excluding UK)' ",90
2011 ,"'R48 University of Roehampton' ","'Not EU' ",115
2011 ,"'R51 Rose Bruford College' ","'UK' ",185
2011 ,"'R51 Rose Bruford College' ","'EU (excluding UK)' ",10
2011 ,"'R51 Rose Bruford College' ","'Not EU' ",15
2011 ,"'R52 Rotherham College of Arts and Technology' ","'UK' ",15
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'UK' ",300
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'EU (excluding UK)' ",10
2011 ,"'R54 Royal Agricultural University, Cirencester' ","'Not EU' ",10
2011 ,"'R55 Royal Academy of Dance' ","'UK' ",30
2011 ,"'R55 Royal Academy of Dance' ","'EU (excluding UK)' ",10
2011 ,"'R55 Royal Academy of Dance' ","'Not EU' ",5
2011 ,"'R72 Royal Holloway, University of London' ","'UK' ",1580
2011 ,"'R72 Royal Holloway, University of London' ","'EU (excluding UK)' ",305
2011 ,"'R72 Royal Holloway, University of London' ","'Not EU' ",265
2011 ,"'R84 Royal Veterinary College (University of London)' ","'UK' ",290
2011 ,"'R84 Royal Veterinary College (University of London)' ","'EU (excluding UK)' ",5
2011 ,"'R84 Royal Veterinary College (University of London)' ","'Not EU' ",20
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'UK' ",50
2011 ,"'R86 Royal Welsh College of Music and Drama (Coleg Brenhinol Cerdd a Drama Cymru)' ","'Not EU' ",5
2011 ,"'S01 SRUC - Scotland's Rural College' ","'UK' ",255
2011 ,"'S01 SRUC - Scotland's Rural College' ","'EU (excluding UK)' ",10
2011 ,"'S01 SRUC - Scotland's Rural College' ","'Not EU' ",5
2011 ,"'S03 The University of Salford' ","'UK' ",3960
2011 ,"'S03 The University of Salford' ","'EU (excluding UK)' ",200
2011 ,"'S03 The University of Salford' ","'Not EU' ",95
2011 ,"'S05 SAE Institute' ","'UK' ",20
2011 ,"'S09 SOAS, University of London' ","'UK' ",490
2011 ,"'S09 SOAS, University of London' ","'EU (excluding UK)' ",120
2011 ,"'S09 SOAS, University of London' ","'Not EU' ",145
2011 ,"'S12 The School of Pharmacy (University of London)' ","'UK' ",150
2011 ,"'S12 The School of Pharmacy (University of London)' ","'EU (excluding UK)' ",5
2011 ,"'S12 The School of Pharmacy (University of London)' ","'Not EU' ",30
2011 ,"'S18 The University of Sheffield' ","'UK' ",3985
2011 ,"'S18 The University of Sheffield' ","'EU (excluding UK)' ",265
2011 ,"'S18 The University of Sheffield' ","'Not EU' ",525
2011 ,"'S21 Sheffield Hallam University' ","'UK' ",7235
2011 ,"'S21 Sheffield Hallam University' ","'EU (excluding UK)' ",110
2011 ,"'S21 Sheffield Hallam University' ","'Not EU' ",185
2011 ,"'S22 Sheffield College' ","'UK' ",110
2011 ,"'S22 Sheffield College' ","'Not EU' ",5
2011 ,"'S26 Solihull College & University Centre' ","'UK' ",130
2011 ,"'S27 University of Southampton' ","'UK' ",4075
2011 ,"'S27 University of Southampton' ","'EU (excluding UK)' ",285
2011 ,"'S27 University of Southampton' ","'Not EU' ",435
2011 ,"'S28 Somerset College' ","'UK' ",170
2011 ,"'S28 Somerset College' ","'Not EU' ",5
2011 ,"'S30 Southampton Solent University' ","'UK' ",3255
2011 ,"'S30 Southampton Solent University' ","'EU (excluding UK)' ",210
2011 ,"'S30 Southampton Solent University' ","'Not EU' ",70
2011 ,"'S32 South Devon College' ","'UK' ",35
2011 ,"'S34 Sparsholt College Hampshire' ","'UK' ",155
2011 ,"'S34 Sparsholt College Hampshire' ","'EU (excluding UK)' ",5
2011 ,"'S34 Sparsholt College Hampshire' ","'Not EU' ",5
2011 ,"'S36 University of St Andrews' ","'UK' ",900
2011 ,"'S36 University of St Andrews' ","'EU (excluding UK)' ",155
2011 ,"'S36 University of St Andrews' ","'Not EU' ",410
2011 ,"'S41 South Cheshire College' ","'UK' ",5
2011 ,"'S42 South Downs College' ","'UK' ",10
2011 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'UK' ",310
2011 ,"'S43 South Essex College, University Centre Southend and Thurrock' ","'Not EU' ",5
2011 ,"'S46 South Nottingham College (Central College, Nottingham)' ","'UK' ",50
2011 ,"'S49 St George's, University of London' ","'UK' ",535
2011 ,"'S49 St George's, University of London' ","'EU (excluding UK)' ",25
2011 ,"'S49 St George's, University of London' ","'Not EU' ",20
2011 ,"'S51 University Centre St Helens' ","'UK' ",170
2011 ,"'S52 South Tyneside College' ","'UK' ",30
2011 ,"'S64 St Mary's University, Twickenham, London' ","'UK' ",1105
2011 ,"'S64 St Mary's University, Twickenham, London' ","'EU (excluding UK)' ",35
2011 ,"'S64 St Mary's University, Twickenham, London' ","'Not EU' ",35
2011 ,"'S69 Stephenson College Coalville' ","'UK' ",15
2011 ,"'S72 Staffordshire University' ","'UK' ",2465
2011 ,"'S72 Staffordshire University' ","'EU (excluding UK)' ",40
2011 ,"'S72 Staffordshire University' ","'Not EU' ",35
2011 ,"'S74 Stratford upon Avon College' ","'UK' ",15
2011 ,"'S75 The University of Stirling' ","'UK' ",1110
2011 ,"'S75 The University of Stirling' ","'EU (excluding UK)' ",40
2011 ,"'S75 The University of Stirling' ","'Not EU' ",25
2011 ,"'S76 Stockport College' ","'UK' ",190
2011 ,"'S78 The University of Strathclyde' ","'UK' ",2470
2011 ,"'S78 The University of Strathclyde' ","'EU (excluding UK)' ",185
2011 ,"'S78 The University of Strathclyde' ","'Not EU' ",50
2011 ,"'S79 Stranmillis University College: A College of Queen's University Belfast' ","'UK' ",205
2011 ,"'S82 University of Suffolk' ","'UK' ",1090
2011 ,"'S82 University of Suffolk' ","'EU (excluding UK)' ",20
2011 ,"'S82 University of Suffolk' ","'Not EU' ",5
2011 ,"'S84 University of Sunderland' ","'UK' ",2375
2011 ,"'S84 University of Sunderland' ","'EU (excluding UK)' ",200
2011 ,"'S84 University of Sunderland' ","'Not EU' ",70
2011 ,"'S85 University of Surrey' ","'UK' ",1895
2011 ,"'S85 University of Surrey' ","'EU (excluding UK)' ",210
2011 ,"'S85 University of Surrey' ","'Not EU' ",165
2011 ,"'S90 University of Sussex' ","'UK' ",2275
2011 ,"'S90 University of Sussex' ","'EU (excluding UK)' ",290
2011 ,"'S90 University of Sussex' ","'Not EU' ",255
2011 ,"'S93 Swansea University' ","'UK' ",1900
2011 ,"'S93 Swansea University' ","'EU (excluding UK)' ",45
2011 ,"'S93 Swansea University' ","'Not EU' ",70
2011 ,"'S94 Gower College Swansea (formerly Swansea College)' ","'UK' ",5
2011 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'UK' ",1030
2011 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'EU (excluding UK)' ",55
2011 ,"'S96 University of Wales Trinity Saint David (UWTSD Swansea)' ","'Not EU' ",25
2011 ,"'S98 Swindon College' ","'UK' ",20
2011 ,"'T20 Teesside University' ","'UK' ",2980
2011 ,"'T20 Teesside University' ","'EU (excluding UK)' ",50
2011 ,"'T20 Teesside University' ","'Not EU' ",30
2011 ,"'T40 University of West London (formerly Thames Valley University)' ","'UK' ",1525
2011 ,"'T40 University of West London (formerly Thames Valley University)' ","'EU (excluding UK)' ",180
2011 ,"'T40 University of West London (formerly Thames Valley University)' ","'Not EU' ",55
2011 ,"'T80 University of Wales Trinity Saint David' ","'UK' ",650
2011 ,"'T80 University of Wales Trinity Saint David' ","'EU (excluding UK)' ",15
2011 ,"'T80 University of Wales Trinity Saint David' ","'Not EU' ",5
2011 ,"'T85 Truro and Penwith College' ","'UK' ",400
2011 ,"'T90 Tyne Metropolitan College' ","'UK' ",10
2011 ,"'U20 Ulster University' ","'UK' ",4665
2011 ,"'U20 Ulster University' ","'EU (excluding UK)' ",285
2011 ,"'U20 Ulster University' ","'Not EU' ",50
2011 ,"'U40 University of the West of Scotland' ","'UK' ",3320
2011 ,"'U40 University of the West of Scotland' ","'EU (excluding UK)' ",120
2011 ,"'U40 University of the West of Scotland' ","'Not EU' ",25
2011 ,"'U65 University of the Arts London' ","'UK' ",2790
2011 ,"'U65 University of the Arts London' ","'EU (excluding UK)' ",440
2011 ,"'U65 University of the Arts London' ","'Not EU' ",625
2011 ,"'U80 UCL (University College London)' ","'UK' ",2050
2011 ,"'U80 UCL (University College London)' ","'EU (excluding UK)' ",335
2011 ,"'U80 UCL (University College London)' ","'Not EU' ",1210
2011 ,"'U95 Uxbridge College' ","'UK' ",5
2011 ,"'W08 Wakefield College' ","'UK' ",80
2011 ,"'W12 Walsall College' ","'UK' ",40
2011 ,"'W20 The University of Warwick' ","'UK' ",2645
2011 ,"'W20 The University of Warwick' ","'EU (excluding UK)' ",305
2011 ,"'W20 The University of Warwick' ","'Not EU' ",815
2011 ,"'W25 Warwickshire College Group' ","'UK' ",255
2011 ,"'W35 College of West Anglia' ","'UK' ",85
2011 ,"'W36 West Cheshire College' ","'UK' ",30
2011 ,"'W50 University of Westminster, London' ","'UK' ",3115
2011 ,"'W50 University of Westminster, London' ","'EU (excluding UK)' ",520
2011 ,"'W50 University of Westminster, London' ","'Not EU' ",300
2011 ,"'W51 City of Westminster College' ","'UK' ",5
2011 ,"'W52 Westminster Kingsway College' ","'UK' ",10
2011 ,"'W65 West Thames College' ","'UK' ",65
2011 ,"'W73 Wirral Metropolitan College' ","'UK' ",60
2011 ,"'W74 Wiltshire College' ","'UK' ",50
2011 ,"'W75 University of Wolverhampton' ","'UK' ",3920
2011 ,"'W75 University of Wolverhampton' ","'EU (excluding UK)' ",110
2011 ,"'W75 University of Wolverhampton' ","'Not EU' ",15
2011 ,"'W76 University of Winchester' ","'UK' ",1660
2011 ,"'W76 University of Winchester' ","'EU (excluding UK)' ",25
2011 ,"'W76 University of Winchester' ","'Not EU' ",50
2011 ,"'W80 University of Worcester' ","'UK' ",2215
2011 ,"'W80 University of Worcester' ","'EU (excluding UK)' ",110
2011 ,"'W80 University of Worcester' ","'Not EU' ",10
2011 ,"'W81 Worcester College of Technology' ","'UK' ",40
2011 ,"'W85 Writtle University College' ","'UK' ",325
2011 ,"'W85 Writtle University College' ","'EU (excluding UK)' ",15
2011 ,"'W85 Writtle University College' ","'Not EU' ",10
2011 ,"'Y50 University of York' ","'UK' ",2855
2011 ,"'Y50 University of York' ","'EU (excluding UK)' ",285
2011 ,"'Y50 University of York' ","'Not EU' ",345
2011 ,"'Y70 York College' ","'UK' ",175
2011 ,"'Y75 York St John University' ","'UK' ",1140
2011 ,"'Y75 York St John University' ","'EU (excluding UK)' ",10
2011 ,"'Y75 York St John University' ","'Not EU' ",10
2011 ,"'Y80 Yorkshire Coast College of Further and Higher Education' ","'UK' ",25
2012 ,"'A20 The University of Aberdeen' ","'UK' ",1985
2012 ,"'A20 The University of Aberdeen' ","'EU (excluding UK)' ",615
2012 ,"'A20 The University of Aberdeen' ","'Not EU' ",105
2012 ,"'A30 Abertay University' ","'UK' ",935
2012 ,"'A30 Abertay University' ","'EU (excluding UK)' ",65
2012 ,"'A30 Abertay University' ","'Not EU' ",10
2012 ,"'A40 Aberystwyth University' ","'UK' ",1965
2012 ,"'A40 Aberystwyth University' ","'EU (excluding UK)' ",205
2012 ,"'A40 Aberystwyth University' ","'Not EU' ",145
2012 ,"'A44 Accrington & Rossendale College' ","'UK' ",50
2012 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'UK' ",140
2012 ,"'A45 The College of Agriculture, Food and Rural Enterprise' ","'EU (excluding UK)' ",30
2012 ,"'A50 American InterContinental University - London' ","'UK' ",20
2012 ,"'A50 American InterContinental University - London' ","'EU (excluding UK)' ",5
2012 ,"'A50 American InterContinental University - London' ","'Not EU' ",5
2012 ,"'A60 Anglia Ruskin University' ","'UK' ",3020
2012 ,"'A60 Anglia Ruskin University' ","'EU (excluding UK)' ",115
2012 ,"'A60 Anglia Ruskin University' ","'Not EU' ",55
2012 ,"'A65 Anglo European College of Chiropractic' ","'UK' ",45
2012 ,"'A65 Anglo European College of Chiropractic' ","'EU (excluding UK)' ",25
2012 ,"'A65 Anglo European College of Chiropractic' ","'Not EU' ",30
2012 ,"'A66 Arts University Bournemouth (formerly University College)' ","'UK' ",805
2012 ,"'A66 Arts University Bournemouth (formerly University College)' ","'EU (excluding UK)' ",45
2012 ,"'A66 Arts University Bournemouth (formerly University College)' ","'Not EU' ",70
2012 ,"'A70 Askham Bryan College' ","'UK' ",85
2012 ,"'A80 Aston University, Birmingham' ","'UK' ",1230
2012 ,"'A80 Aston University, Birmingham' ","'EU (excluding UK)' ",65
2012 ,"'A80 Aston University, Birmingham' ","'Not EU' ",145
2012 ,"'B06 Bangor University' ","'UK' ",1940
2012 ,"'B06 Bangor University' ","'EU (excluding UK)' ",60
2012 ,"'B06 Bangor University' ","'Not EU' ",100
2012 ,"'B11 Barking and Dagenham College' ","'UK' ",25
2012 ,"'B15 Basingstoke College of Technology' ","'UK' ",10
2012 ,"'B16 University of Bath' ","'UK' ",2255
2012 ,"'B16 University of Bath' ","'EU (excluding UK)' ",215
2012 ,"'B16 University of Bath' ","'Not EU' ",395
2012 ,"'B20 Bath Spa University' ","'UK' ",1685
2012 ,"'B20 Bath Spa University' ","'EU (excluding UK)' ",30
2012 ,"'B20 Bath Spa University' ","'Not EU' ",45
2012 ,"'B21 Bath College' ","'UK' ",5
2012 ,"'B22 University of Bedfordshire' ","'UK' ",2575
2012 ,"'B22 University of Bedfordshire' ","'EU (excluding UK)' ",115
2012 ,"'B22 University of Bedfordshire' ","'Not EU' ",10
2012 ,"'B23 Bedford College' ","'UK' ",65
2012 ,"'B24 Birkbeck, University of London' ","'UK' ",345
2012 ,"'B24 Birkbeck, University of London' ","'EU (excluding UK)' ",30
2012 ,"'B24 Birkbeck, University of London' ","'Not EU' ",40
2012 ,"'B25 Birmingham City University' ","'UK' ",3760
2012 ,"'B25 Birmingham City University' ","'EU (excluding UK)' ",140
2012 ,"'B25 Birmingham City University' ","'Not EU' ",55
2012 ,"'B30 Birmingham Metropolitan College' ","'UK' ",45
2012 ,"'B32 The University of Birmingham' ","'UK' ",4330
2012 ,"'B32 The University of Birmingham' ","'EU (excluding UK)' ",135
2012 ,"'B32 The University of Birmingham' ","'Not EU' ",295
2012 ,"'B35 University College Birmingham' ","'UK' ",855
2012 ,"'B35 University College Birmingham' ","'EU (excluding UK)' ",90
2012 ,"'B35 University College Birmingham' ","'Not EU' ",20
2012 ,"'B37 Bishop Burton College' ","'UK' ",180
2012 ,"'B37 Bishop Burton College' ","'Not EU' ",5
2012 ,"'B38 Bishop Grosseteste University' ","'UK' ",495
2012 ,"'B40 Blackburn College' ","'UK' ",530
2012 ,"'B40 Blackburn College' ","'Not EU' ",5
